transaction_id,customer_id,amount,transaction_type,bank,merchant_id,status,timestamp,is_delayed,emi_overdue,settlement_status
TXN0001000,CUST5430,213.21,EMI Debit,HDFC,MER803,Success,2023-02-11 15:00:00,0,0,Settled
TXN0001001,CUST5853,901.11,EMI Debit,Kotak,MER262,Success,2023-02-11 16:00:00,0,0,Pending
TXN0001002,CUST3168,1514.48,Refund,Axis,MER230,Success,2023-02-11 17:00:00,0,0,Settled
TXN0001003,CUST3748,4862.41,UPI Transfer,Axis,MER369,Success,2023-02-11 18:00:00,0,0,Disputed
TXN0001004,CUST2308,2874.87,Merchant Payment,Kotak,,Success,2023-02-11 19:00:00,0,0,Settled
TXN0001005,CUST2593,10823.21,Merchant Payment,SBI,,Success,2023-02-11 20:00:00,0,0,Settled
TXN0001006,CUST2493,905.13,Utility Bill,Axis,MER533,Success,2023-02-11 21:00:00,0,0,Settled
TXN0001007,CUST8883,7198.33,UPI Transfer,Axis,MER422,Pending,2023-02-11 22:00:00,0,0,N/A
TXN0001008,CUST5777,1163.96,Refund,SBI,MER307,Success,2023-02-11 23:00:00,0,0,Settled
TXN0001009,CUST7438,985.94,Merchant Payment,SBI,,Success,2023-02-12 00:00:00,0,0,Settled
TXN0001010,CUST8108,2414.66,Merchant Payment,SBI,MER821,Success,2023-02-12 01:00:00,0,0,Settled
TXN0001011,CUST9438,258.53,Merchant Payment,SBI,,Success,2023-02-12 02:00:00,0,0,Settled
TXN0001012,CUST2082,1697.52,Utility Bill,Kotak,,Success,2023-02-12 03:00:00,0,0,Settled
TXN0001013,CUST1010,1538.44,Merchant Payment,Kotak,MER159,Success,2023-02-12 04:00:00,0,0,Settled
TXN0001014,CUST3006,610.66,EMI Debit,ICICI,MER523,Failed,2023-02-12 05:00:00,0,1,N/A
TXN0001015,CUST4529,6901.32,Merchant Payment,ICICI,,Success,2023-02-12 06:00:00,0,0,Settled
TXN0001016,CUST3292,1706.53,Merchant Payment,ICICI,,Success,2023-02-12 07:00:00,0,0,Settled
TXN0001017,CUST1944,14045.36,UPI Transfer,Axis,,Success,2023-02-12 08:00:00,0,0,Settled
TXN0001018,CUST9626,8048.84,Utility Bill,SBI,,Success,2023-02-12 09:00:00,0,0,Pending
TXN0001019,CUST7248,758.37,UPI Transfer,Kotak,,Pending,2023-02-12 10:00:00,0,0,N/A
TXN0001020,CUST3289,2462.06,Utility Bill,Kotak,MER708,Success,2023-02-12 11:00:00,0,0,Disputed
TXN0001021,CUST4343,3222.84,Merchant Payment,SBI,,Failed,2023-02-12 12:00:00,0,0,N/A
TXN0001022,CUST3566,5981.64,Merchant Payment,ICICI,,Failed,2023-02-12 13:00:00,0,0,N/A
TXN0001023,CUST2759,7589.5,Merchant Payment,Axis,MER805,Failed,2023-02-12 14:00:00,0,1,N/A
TXN0001024,CUST6163,3423.75,Merchant Payment,Kotak,,Success,2023-02-12 15:00:00,0,0,Disputed
TXN0001025,CUST4875,125.18,EMI Debit,HDFC,,Success,2023-02-12 16:00:00,0,0,Settled
TXN0001026,CUST3228,2297.34,Utility Bill,Axis,MER551,Success,2023-02-12 17:00:00,0,0,Settled
TXN0001027,CUST9459,7563.91,UPI Transfer,Axis,,Success,2023-02-12 18:00:00,1,0,Settled
TXN0001028,CUST8019,4382.27,Refund,ICICI,MER472,Success,2023-02-12 19:00:00,0,1,Settled
TXN0001029,CUST5477,7144.6,Merchant Payment,SBI,MER400,Success,2023-02-12 20:00:00,0,0,Settled
TXN0001030,CUST6917,3923.86,Utility Bill,HDFC,,Success,2023-02-12 21:00:00,0,0,Settled
TXN0001031,CUST1514,157.62,UPI Transfer,ICICI,MER119,Success,2023-02-12 22:00:00,0,0,Settled
TXN0001032,CUST2743,12047.8,UPI Transfer,SBI,MER495,Success,2023-02-12 23:00:00,0,0,Settled
TXN0001033,CUST8856,8754.42,Merchant Payment,HDFC,,Success,2023-02-13 00:00:00,0,0,Settled
TXN0001034,CUST2448,473.68,UPI Transfer,Kotak,MER784,Success,2023-02-13 01:00:00,0,0,Settled
TXN0001035,CUST4887,418.47,Refund,HDFC,MER613,Success,2023-02-13 02:00:00,0,0,Pending
TXN0001036,CUST1198,2710.85,UPI Transfer,ICICI,MER772,Success,2023-02-13 03:00:00,1,0,Settled
TXN0001037,CUST2780,4952.16,UPI Transfer,HDFC,,Success,2023-02-13 04:00:00,0,0,Settled
TXN0001038,CUST5900,1685.41,UPI Transfer,HDFC,MER465,Success,2023-02-13 05:00:00,0,0,Pending
TXN0001039,CUST5422,513.19,UPI Transfer,HDFC,MER209,Success,2023-02-13 06:00:00,0,0,Settled
TXN0001040,CUST6713,2500.7,Merchant Payment,Kotak,MER662,Success,2023-02-13 07:00:00,0,0,Settled
TXN0001041,CUST6743,1441.42,Merchant Payment,SBI,MER677,Success,2023-02-13 08:00:00,0,0,Settled
TXN0001042,CUST4504,1517.29,Merchant Payment,HDFC,MER423,Pending,2023-02-13 09:00:00,1,0,N/A
TXN0001043,CUST8672,3624.59,UPI Transfer,Axis,MER898,Success,2023-02-13 10:00:00,0,0,Settled
TXN0001044,CUST3567,7588.44,UPI Transfer,ICICI,MER260,Success,2023-02-13 11:00:00,0,0,Settled
TXN0001045,CUST5625,2862.25,UPI Transfer,Axis,MER479,Failed,2023-02-13 12:00:00,0,0,N/A
TXN0001046,CUST8090,4072.18,EMI Debit,SBI,MER370,Success,2023-02-13 13:00:00,0,0,Pending
TXN0001047,CUST6352,3775.29,EMI Debit,ICICI,MER535,Success,2023-02-13 14:00:00,0,0,Settled
TXN0001048,CUST2419,2803.7,EMI Debit,SBI,MER623,Success,2023-02-13 15:00:00,0,0,Pending
TXN0001049,CUST3557,1302.57,Refund,ICICI,MER551,Success,2023-02-13 16:00:00,0,0,Settled
TXN0001050,CUST8870,1660.7,Utility Bill,Axis,,Success,2023-02-13 17:00:00,0,0,Settled
TXN0001051,CUST1423,1327.78,Merchant Payment,Axis,,Success,2023-02-13 18:00:00,0,0,Settled
TXN0001052,CUST1149,8732.27,Merchant Payment,Kotak,,Success,2023-02-13 19:00:00,0,0,Settled
TXN0001053,CUST9095,6132.92,Utility Bill,SBI,MER757,Success,2023-02-13 20:00:00,0,1,Settled
TXN0001054,CUST1138,3030.82,Merchant Payment,Axis,MER799,Success,2023-02-13 21:00:00,0,0,Settled
TXN0001055,CUST8065,8516.16,UPI Transfer,ICICI,MER485,Success,2023-02-13 22:00:00,0,0,Settled
TXN0001056,CUST2870,7613.02,Merchant Payment,HDFC,MER371,Success,2023-02-13 23:00:00,0,0,Settled
TXN0001057,CUST3061,9193.99,Refund,HDFC,MER751,Success,2023-02-14 00:00:00,0,0,Settled
TXN0001058,CUST9120,877.58,Utility Bill,HDFC,,Success,2023-02-14 01:00:00,0,0,Settled
TXN0001059,CUST9181,4424.31,UPI Transfer,Kotak,MER171,Success,2023-02-14 02:00:00,0,0,Settled
TXN0001060,CUST5280,3288.68,Refund,Axis,MER246,Success,2023-02-14 03:00:00,0,0,Settled
TXN0001061,CUST6696,4632.68,Refund,SBI,MER437,Success,2023-02-14 04:00:00,0,0,Disputed
TXN0001062,CUST1742,1069.89,UPI Transfer,SBI,,Success,2023-02-14 05:00:00,1,0,Pending
TXN0001063,CUST7424,4153.86,Utility Bill,Kotak,,Success,2023-02-14 06:00:00,0,1,Settled
TXN0001064,CUST5181,1845.7,Utility Bill,ICICI,,Failed,2023-02-14 07:00:00,0,0,N/A
TXN0001065,CUST9268,6287.12,UPI Transfer,Axis,MER468,Success,2023-02-14 08:00:00,0,1,Settled
TXN0001066,CUST2991,5552.86,EMI Debit,Axis,MER912,Success,2023-02-14 09:00:00,0,0,Settled
TXN0001067,CUST6256,831.05,UPI Transfer,ICICI,,Success,2023-02-14 10:00:00,0,0,Settled
TXN0001068,CUST4705,711.07,EMI Debit,ICICI,MER873,Success,2023-02-14 11:00:00,0,0,Pending
TXN0001069,CUST2016,4427.14,Utility Bill,Axis,MER633,Success,2023-02-14 12:00:00,0,0,Settled
TXN0001070,CUST9288,2798.47,Merchant Payment,Axis,,Success,2023-02-14 13:00:00,0,0,Settled
TXN0001071,CUST1994,2851.28,Merchant Payment,HDFC,MER209,Success,2023-02-14 14:00:00,0,0,Settled
TXN0001072,CUST7941,4887.42,Refund,SBI,MER441,Failed,2023-02-14 15:00:00,0,0,N/A
TXN0001073,CUST9274,6757.87,Refund,HDFC,MER778,Success,2023-02-14 16:00:00,0,0,Settled
TXN0001074,CUST5525,955.76,UPI Transfer,HDFC,,Success,2023-02-14 17:00:00,0,0,Settled
TXN0001075,CUST6209,2838.13,Refund,SBI,MER484,Failed,2023-02-14 18:00:00,0,0,N/A
TXN0001076,CUST1512,6180.39,UPI Transfer,Kotak,,Success,2023-02-14 19:00:00,0,0,Settled
TXN0001077,CUST2922,7216.82,UPI Transfer,Kotak,,Success,2023-02-14 20:00:00,1,1,Settled
TXN0001078,CUST2697,1185.97,EMI Debit,Kotak,MER747,Success,2023-02-14 21:00:00,0,0,Pending
TXN0001079,CUST2914,384.95,EMI Debit,Kotak,,Pending,2023-02-14 22:00:00,1,0,N/A
TXN0001080,CUST5753,927.63,EMI Debit,ICICI,MER130,Success,2023-02-14 23:00:00,0,0,Settled
TXN0001081,CUST7816,10183.41,UPI Transfer,HDFC,MER886,Success,2023-02-15 00:00:00,0,0,Settled
TXN0001082,CUST9838,2172.76,UPI Transfer,ICICI,MER212,Success,2023-02-15 01:00:00,0,0,Settled
TXN0001083,CUST1797,1897.95,Refund,ICICI,MER359,Success,2023-02-15 02:00:00,0,0,Settled
TXN0001084,CUST9268,46.1,UPI Transfer,SBI,MER439,Success,2023-02-15 03:00:00,0,0,Pending
TXN0001085,CUST7224,183.27,UPI Transfer,Kotak,MER345,Success,2023-02-15 04:00:00,0,0,Pending
TXN0001086,CUST7697,3866.52,Utility Bill,Axis,,Success,2023-02-15 05:00:00,0,0,Pending
TXN0001087,CUST9933,3119.12,Merchant Payment,Kotak,MER987,Success,2023-02-15 06:00:00,0,0,Settled
TXN0001088,CUST2225,2999.18,Merchant Payment,HDFC,MER460,Success,2023-02-15 07:00:00,0,0,Settled
TXN0001089,CUST6566,409.14,UPI Transfer,ICICI,,Pending,2023-02-15 08:00:00,0,0,N/A
TXN0001090,CUST6922,1518.86,Utility Bill,HDFC,MER588,Success,2023-02-15 09:00:00,0,0,Settled
TXN0001091,CUST6036,5856.27,Refund,ICICI,MER620,Success,2023-02-15 10:00:00,0,0,Pending
TXN0001092,CUST9503,672.93,UPI Transfer,ICICI,MER352,Success,2023-02-15 11:00:00,0,0,Settled
TXN0001093,CUST3646,7500.19,Merchant Payment,ICICI,MER707,Success,2023-02-15 12:00:00,0,0,Settled
TXN0001094,CUST8684,453.3,UPI Transfer,Axis,,Success,2023-02-15 13:00:00,0,0,Settled
TXN0001095,CUST3731,648.57,Utility Bill,Kotak,MER716,Success,2023-02-15 14:00:00,1,0,Settled
TXN0001096,CUST9824,2273.63,UPI Transfer,ICICI,MER987,Success,2023-02-15 15:00:00,0,1,Settled
TXN0001097,CUST5694,10170.61,EMI Debit,SBI,MER704,Pending,2023-02-15 16:00:00,0,0,N/A
TXN0001098,CUST6545,1399.31,Merchant Payment,ICICI,MER335,Success,2023-02-15 17:00:00,0,0,Settled
TXN0001099,CUST4681,3757.54,Merchant Payment,Kotak,MER806,Success,2023-02-15 18:00:00,0,0,Settled
TXN0001100,CUST1414,3109.27,Utility Bill,Kotak,MER458,Failed,2023-02-15 19:00:00,0,0,N/A
TXN0001101,CUST9963,567.26,Merchant Payment,Axis,MER914,Success,2023-02-15 20:00:00,1,0,Settled
TXN0001102,CUST5479,998.34,Utility Bill,ICICI,,Success,2023-02-15 21:00:00,0,0,Settled
TXN0001103,CUST8199,9315.06,Merchant Payment,SBI,MER217,Success,2023-02-15 22:00:00,0,0,Settled
TXN0001104,CUST9678,715.25,UPI Transfer,Axis,MER558,Success,2023-02-15 23:00:00,0,0,Settled
TXN0001105,CUST8532,4156.17,Merchant Payment,Axis,MER751,Success,2023-02-16 00:00:00,0,0,Settled
TXN0001106,CUST7407,11703.01,Merchant Payment,ICICI,MER557,Success,2023-02-16 01:00:00,0,0,Pending
TXN0001107,CUST8309,445.45,Merchant Payment,ICICI,MER690,Success,2023-02-16 02:00:00,0,0,Settled
TXN0001108,CUST9221,1783.12,Utility Bill,Axis,MER675,Success,2023-02-16 03:00:00,1,0,Settled
TXN0001109,CUST9321,887.3,Merchant Payment,Axis,MER502,Success,2023-02-16 04:00:00,0,0,Settled
TXN0001110,CUST8945,876.63,Utility Bill,Axis,,Success,2023-02-16 05:00:00,0,0,Settled
TXN0001111,CUST6189,443.39,Merchant Payment,HDFC,,Success,2023-02-16 06:00:00,0,0,Settled
TXN0001112,CUST5214,3669.89,UPI Transfer,Axis,MER768,Success,2023-02-16 07:00:00,0,0,Settled
TXN0001113,CUST3374,4801.21,UPI Transfer,Kotak,,Failed,2023-02-16 08:00:00,0,0,N/A
TXN0001114,CUST4983,3953.13,Utility Bill,SBI,,Success,2023-02-16 09:00:00,0,0,Settled
TXN0001115,CUST1207,9049.94,UPI Transfer,SBI,MER743,Success,2023-02-16 10:00:00,0,0,Settled
TXN0001116,CUST9139,551.07,UPI Transfer,ICICI,,Success,2023-02-16 11:00:00,0,0,Settled
TXN0001117,CUST5302,1349.02,UPI Transfer,Axis,MER668,Success,2023-02-16 12:00:00,0,1,Settled
TXN0001118,CUST7911,1478.64,Merchant Payment,SBI,,Success,2023-02-16 13:00:00,0,0,Pending
TXN0001119,CUST7690,924.25,Merchant Payment,SBI,MER256,Pending,2023-02-16 14:00:00,0,0,N/A
TXN0001120,CUST1111,536.87,UPI Transfer,Kotak,MER240,Success,2023-02-16 15:00:00,0,0,Settled
TXN0001121,CUST8153,2334.16,Merchant Payment,Kotak,MER809,Success,2023-02-16 16:00:00,0,0,Pending
TXN0001122,CUST5709,6294.47,Merchant Payment,HDFC,,Success,2023-02-16 17:00:00,0,0,Settled
TXN0001123,CUST6040,10818.21,EMI Debit,HDFC,MER499,Success,2023-02-16 18:00:00,0,0,Settled
TXN0001124,CUST2409,484.77,Utility Bill,SBI,MER366,Success,2023-02-16 19:00:00,0,0,Settled
TXN0001125,CUST9897,6063.73,EMI Debit,ICICI,MER612,Success,2023-02-16 20:00:00,0,0,Settled
TXN0001126,CUST6872,6092.03,Merchant Payment,SBI,MER455,Success,2023-02-16 21:00:00,0,1,Settled
TXN0001127,CUST9132,1724.18,UPI Transfer,ICICI,MER753,Success,2023-02-16 22:00:00,0,0,Pending
TXN0001128,CUST7275,407.98,Utility Bill,SBI,,Success,2023-02-16 23:00:00,0,0,Settled
TXN0001129,CUST7993,16120.9,UPI Transfer,Kotak,MER143,Success,2023-02-17 00:00:00,0,0,Settled
TXN0001130,CUST5199,3730.76,Merchant Payment,Axis,,Success,2023-02-17 01:00:00,0,0,Settled
TXN0001131,CUST3600,14099.1,Utility Bill,SBI,,Success,2023-02-17 02:00:00,0,1,Settled
TXN0001132,CUST5857,2313.43,Refund,HDFC,,Success,2023-02-17 03:00:00,0,0,Settled
TXN0001133,CUST8806,1759.96,Utility Bill,ICICI,,Success,2023-02-17 04:00:00,0,0,Settled
TXN0001134,CUST7805,993.78,Refund,ICICI,MER903,Success,2023-02-17 05:00:00,0,0,Pending
TXN0001135,CUST8498,14380.69,Utility Bill,SBI,MER333,Failed,2023-02-17 06:00:00,0,0,N/A
TXN0001136,CUST6039,1022.12,EMI Debit,ICICI,MER199,Success,2023-02-17 07:00:00,0,0,Pending
TXN0001137,CUST3943,84.17,UPI Transfer,HDFC,,Success,2023-02-17 08:00:00,0,1,Settled
TXN0001138,CUST9067,2514.4,Refund,Kotak,MER799,Success,2023-02-17 09:00:00,0,1,Settled
TXN0001139,CUST9360,1656.51,Utility Bill,Axis,,Success,2023-02-17 10:00:00,0,0,Disputed
TXN0001140,CUST7700,1060.41,UPI Transfer,Axis,MER320,Success,2023-02-17 11:00:00,0,0,Settled
TXN0001141,CUST1984,3523.75,Merchant Payment,ICICI,MER789,Success,2023-02-17 12:00:00,0,1,Settled
TXN0001142,CUST2107,1585.43,UPI Transfer,SBI,MER270,Success,2023-02-17 13:00:00,0,0,Settled
TXN0001143,CUST9298,1801.04,Refund,ICICI,,Failed,2023-02-17 14:00:00,0,0,N/A
TXN0001144,CUST8432,81.6,Merchant Payment,HDFC,,Success,2023-02-17 15:00:00,0,0,Settled
TXN0001145,CUST5342,3112.67,UPI Transfer,SBI,,Success,2023-02-17 16:00:00,0,0,Settled
TXN0001146,CUST2553,455.66,UPI Transfer,Kotak,,Success,2023-02-17 17:00:00,0,0,Settled
TXN0001147,CUST3002,841.93,Refund,HDFC,MER971,Success,2023-02-17 18:00:00,0,0,Pending
TXN0001148,CUST9104,4419.54,Merchant Payment,Kotak,MER616,Success,2023-02-17 19:00:00,0,0,Pending
TXN0001149,CUST1497,1315.21,Merchant Payment,SBI,MER803,Pending,2023-02-17 20:00:00,0,0,N/A
TXN0001150,CUST5949,623.64,Merchant Payment,Kotak,MER526,Success,2023-02-17 21:00:00,0,0,Settled
TXN0001151,CUST2421,3014.85,UPI Transfer,HDFC,MER662,Success,2023-02-17 22:00:00,0,1,Settled
TXN0001152,CUST4474,846.82,UPI Transfer,HDFC,,Success,2023-02-17 23:00:00,0,0,Settled
TXN0001153,CUST6980,1106.18,Merchant Payment,ICICI,MER842,Success,2023-02-18 00:00:00,0,1,Settled
TXN0001154,CUST5373,3398.9,Merchant Payment,SBI,MER490,Success,2023-02-18 01:00:00,0,0,Settled
TXN0001155,CUST9733,4712.9,Merchant Payment,Axis,,Success,2023-02-18 02:00:00,0,0,Settled
TXN0001156,CUST8310,4710.18,Merchant Payment,Axis,MER525,Success,2023-02-18 03:00:00,0,0,Settled
TXN0001157,CUST9980,2303.88,UPI Transfer,Kotak,MER403,Failed,2023-02-18 04:00:00,0,1,N/A
TXN0001158,CUST9547,2119.88,Refund,Axis,,Pending,2023-02-18 05:00:00,0,0,N/A
TXN0001159,CUST6643,5423.24,UPI Transfer,Axis,,Success,2023-02-18 06:00:00,0,0,Settled
TXN0001160,CUST9441,750.66,UPI Transfer,HDFC,,Success,2023-02-18 07:00:00,0,0,Settled
TXN0001161,CUST7178,577.9,UPI Transfer,HDFC,,Success,2023-02-18 08:00:00,0,0,Settled
TXN0001162,CUST1531,3824.5,UPI Transfer,HDFC,MER724,Pending,2023-02-18 09:00:00,0,0,N/A
TXN0001163,CUST9750,1843.79,UPI Transfer,Axis,MER465,Success,2023-02-18 10:00:00,0,0,Pending
TXN0001164,CUST2619,4332.54,Merchant Payment,Kotak,MER976,Success,2023-02-18 11:00:00,0,0,Pending
TXN0001165,CUST2291,1037.82,EMI Debit,SBI,MER555,Success,2023-02-18 12:00:00,0,0,Pending
TXN0001166,CUST4124,1374.98,UPI Transfer,ICICI,MER662,Success,2023-02-18 13:00:00,0,0,Settled
TXN0001167,CUST5880,7944.66,Merchant Payment,Kotak,,Success,2023-02-18 14:00:00,0,0,Settled
TXN0001168,CUST5113,1916.56,Refund,HDFC,MER728,Success,2023-02-18 15:00:00,0,0,Settled
TXN0001169,CUST4911,3128.74,UPI Transfer,Kotak,,Success,2023-02-18 16:00:00,0,0,Settled
TXN0001170,CUST8159,394.85,EMI Debit,SBI,MER902,Success,2023-02-18 17:00:00,0,0,Settled
TXN0001171,CUST2107,689.58,UPI Transfer,HDFC,,Success,2023-02-18 18:00:00,0,0,Settled
TXN0001172,CUST6427,127.92,UPI Transfer,SBI,MER365,Success,2023-02-18 19:00:00,0,1,Settled
TXN0001173,CUST6270,1933.02,Merchant Payment,ICICI,,Success,2023-02-18 20:00:00,0,0,Pending
TXN0001174,CUST7496,15759.15,UPI Transfer,Kotak,MER605,Success,2023-02-18 21:00:00,0,0,Settled
TXN0001175,CUST2687,7246.64,Utility Bill,ICICI,,Success,2023-02-18 22:00:00,0,0,Settled
TXN0001176,CUST6987,3507.51,UPI Transfer,Axis,MER216,Success,2023-02-18 23:00:00,0,0,Settled
TXN0001177,CUST5471,6908.92,Merchant Payment,Kotak,MER867,Success,2023-02-19 00:00:00,0,0,Settled
TXN0001178,CUST6681,3156.37,Merchant Payment,Axis,,Success,2023-02-19 01:00:00,0,1,Settled
TXN0001179,CUST4475,1610.29,UPI Transfer,SBI,MER321,Success,2023-02-19 02:00:00,0,0,Settled
TXN0001180,CUST3577,667.14,EMI Debit,Axis,,Success,2023-02-19 03:00:00,0,0,Settled
TXN0001181,CUST3532,3705.0,Merchant Payment,SBI,MER249,Success,2023-02-19 04:00:00,0,0,Settled
TXN0001182,CUST5217,750.73,EMI Debit,ICICI,,Success,2023-02-19 05:00:00,0,0,Settled
TXN0001183,CUST7937,1891.06,Utility Bill,HDFC,MER511,Failed,2023-02-19 06:00:00,0,0,N/A
TXN0001184,CUST3029,6116.47,UPI Transfer,ICICI,,Success,2023-02-19 07:00:00,0,0,Settled
TXN0001185,CUST6958,484.32,Merchant Payment,Axis,,Success,2023-02-19 08:00:00,0,0,Settled
TXN0001186,CUST6418,483.48,UPI Transfer,SBI,,Success,2023-02-19 09:00:00,0,0,Settled
TXN0001187,CUST7190,889.43,UPI Transfer,Axis,MER624,Success,2023-02-19 10:00:00,1,1,Settled
TXN0001188,CUST8764,2809.72,UPI Transfer,HDFC,MER473,Failed,2023-02-19 11:00:00,1,0,N/A
TXN0001189,CUST5819,1014.94,Refund,Kotak,MER336,Success,2023-02-19 12:00:00,0,0,Settled
TXN0001190,CUST6919,2448.47,Merchant Payment,Kotak,MER988,Success,2023-02-19 13:00:00,0,0,Settled
TXN0001191,CUST9409,1258.29,UPI Transfer,Kotak,MER889,Success,2023-02-19 14:00:00,0,0,Settled
TXN0001192,CUST3810,2469.99,UPI Transfer,Axis,,Success,2023-02-19 15:00:00,0,0,Settled
TXN0001193,CUST4415,1138.27,UPI Transfer,Kotak,,Success,2023-02-19 16:00:00,0,0,Settled
TXN0001194,CUST6952,13694.25,UPI Transfer,SBI,,Failed,2023-02-19 17:00:00,0,0,N/A
TXN0001195,CUST6433,2375.41,Merchant Payment,HDFC,MER831,Success,2023-02-19 18:00:00,0,0,Settled
TXN0001196,CUST2716,4764.15,UPI Transfer,ICICI,,Success,2023-02-19 19:00:00,0,0,Settled
TXN0001197,CUST8897,4220.29,UPI Transfer,SBI,MER906,Success,2023-02-19 20:00:00,0,0,Settled
TXN0001198,CUST1289,2360.55,EMI Debit,HDFC,MER711,Failed,2023-02-19 21:00:00,0,0,N/A
TXN0001199,CUST5697,955.29,Utility Bill,ICICI,MER267,Success,2023-02-19 22:00:00,0,0,Settled
TXN0001200,CUST1609,2501.86,Merchant Payment,Kotak,MER784,Success,2023-02-19 23:00:00,0,0,Settled
TXN0001201,CUST3353,3998.66,Utility Bill,ICICI,MER856,Failed,2023-02-20 00:00:00,0,0,N/A
TXN0001202,CUST8645,2156.13,UPI Transfer,Axis,MER984,Success,2023-02-20 01:00:00,0,1,Settled
TXN0001203,CUST1535,299.17,EMI Debit,Axis,,Success,2023-02-20 02:00:00,0,0,Settled
TXN0001204,CUST4291,63.51,UPI Transfer,Kotak,MER781,Success,2023-02-20 03:00:00,0,0,Pending
TXN0001205,CUST4757,1390.6,Utility Bill,Kotak,MER504,Success,2023-02-20 04:00:00,1,0,Disputed
TXN0001206,CUST9948,569.74,Utility Bill,SBI,MER995,Success,2023-02-20 05:00:00,0,0,Settled
TXN0001207,CUST8157,8282.7,EMI Debit,SBI,MER824,Success,2023-02-20 06:00:00,0,0,Settled
TXN0001208,CUST4849,676.84,Utility Bill,Axis,,Success,2023-02-20 07:00:00,0,0,Pending
TXN0001209,CUST9069,1754.7,Merchant Payment,HDFC,MER408,Success,2023-02-20 08:00:00,0,0,Settled
TXN0001210,CUST9545,4357.72,UPI Transfer,SBI,MER617,Success,2023-02-20 09:00:00,1,0,Settled
TXN0001211,CUST5830,5913.88,Merchant Payment,HDFC,MER179,Pending,2023-02-20 10:00:00,0,0,N/A
TXN0001212,CUST5330,2273.38,Merchant Payment,Axis,MER565,Success,2023-02-20 11:00:00,0,0,Pending
TXN0001213,CUST9497,699.43,UPI Transfer,SBI,MER906,Success,2023-02-20 12:00:00,0,1,Settled
TXN0001214,CUST6229,1105.78,Merchant Payment,HDFC,,Failed,2023-02-20 13:00:00,0,0,N/A
TXN0001215,CUST3995,1900.33,EMI Debit,HDFC,MER661,Success,2023-02-20 14:00:00,0,0,Settled
TXN0001216,CUST7970,1587.22,UPI Transfer,SBI,MER992,Pending,2023-02-20 15:00:00,0,0,N/A
TXN0001217,CUST3214,1500.6,Merchant Payment,Kotak,MER712,Success,2023-02-20 16:00:00,0,0,Settled
TXN0001218,CUST1275,494.88,EMI Debit,ICICI,,Success,2023-02-20 17:00:00,0,0,Settled
TXN0001219,CUST7153,8558.97,UPI Transfer,Kotak,,Success,2023-02-20 18:00:00,0,0,Settled
TXN0001220,CUST7553,105.73,Merchant Payment,ICICI,,Failed,2023-02-20 19:00:00,0,0,N/A
TXN0001221,CUST9338,2029.38,Refund,HDFC,MER599,Success,2023-02-20 20:00:00,0,0,Settled
TXN0001222,CUST4548,13748.8,Utility Bill,SBI,,Success,2023-02-20 21:00:00,0,0,Settled
TXN0001223,CUST7972,3772.99,Merchant Payment,Axis,MER444,Success,2023-02-20 22:00:00,0,0,Pending
TXN0001224,CUST1851,1537.0,UPI Transfer,SBI,,Failed,2023-02-20 23:00:00,0,0,N/A
TXN0001225,CUST5523,552.78,UPI Transfer,Kotak,,Success,2023-02-21 00:00:00,0,0,Settled
TXN0001226,CUST9679,11622.46,UPI Transfer,ICICI,MER431,Success,2023-02-21 01:00:00,0,0,Settled
TXN0001227,CUST2553,49.3,UPI Transfer,SBI,,Success,2023-02-21 02:00:00,0,0,Settled
TXN0001228,CUST2761,4003.23,Refund,ICICI,MER755,Success,2023-02-21 03:00:00,0,0,Settled
TXN0001229,CUST9775,7424.93,Refund,Kotak,,Success,2023-02-21 04:00:00,0,0,Settled
TXN0001230,CUST7799,89.19,Utility Bill,Kotak,,Success,2023-02-21 05:00:00,0,0,Settled
TXN0001231,CUST5310,4520.67,Merchant Payment,SBI,,Success,2023-02-21 06:00:00,1,0,Settled
TXN0001232,CUST5605,23650.93,UPI Transfer,Axis,,Success,2023-02-21 07:00:00,0,0,Settled
TXN0001233,CUST9702,3572.31,Merchant Payment,Axis,MER490,Success,2023-02-21 08:00:00,0,0,Settled
TXN0001234,CUST8756,1874.58,Merchant Payment,ICICI,,Success,2023-02-21 09:00:00,0,1,Settled
TXN0001235,CUST4813,7261.31,Merchant Payment,SBI,,Success,2023-02-21 10:00:00,0,1,Settled
TXN0001236,CUST6891,2827.43,EMI Debit,HDFC,MER708,Success,2023-02-21 11:00:00,1,0,Settled
TXN0001237,CUST7888,4844.21,EMI Debit,Kotak,MER216,Success,2023-02-21 12:00:00,0,0,Settled
TXN0001238,CUST7194,3101.68,EMI Debit,ICICI,MER878,Success,2023-02-21 13:00:00,0,0,Settled
TXN0001239,CUST9147,136.65,Merchant Payment,Kotak,,Success,2023-02-21 14:00:00,0,0,Settled
TXN0001240,CUST4202,838.99,EMI Debit,ICICI,MER191,Success,2023-02-21 15:00:00,0,1,Pending
TXN0001241,CUST1342,287.13,UPI Transfer,SBI,MER351,Success,2023-02-21 16:00:00,0,0,Disputed
TXN0001242,CUST8745,394.87,EMI Debit,ICICI,MER419,Success,2023-02-21 17:00:00,0,0,Pending
TXN0001243,CUST2423,54.34,UPI Transfer,ICICI,MER751,Pending,2023-02-21 18:00:00,0,0,N/A
TXN0001244,CUST9337,1913.58,UPI Transfer,HDFC,MER244,Success,2023-02-21 19:00:00,0,0,Settled
